,open,high,low,close,volume,EMA,SMA,T3,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,FastD,FastK,RSI,WILLR,ADX,CCI,ROC,Aroon Down,Aroon Up,MFI,TRIX,Real Lower Band,Real Middle Band,Real Upper Band,DX,Chaikin A/D,OBV,PHASE,QUADRATURE,ADOSC,buy_label,ACTIVE_ABNB,ACTIVE_BWA,ACTIVE_CHWY,ACTIVE_NKE,ACTIVE_SBUX
5182,32.42,32.62,30.46,30.91,5359900,12.0376,12.0791,11.974,-0.2248,-0.286,0.0612,50.8906,42.37,42.37,23.1388,59.5128,-76.8612,18.0296,-63.2793,2.239,25.0,25.0,22.9115,0.543,11.3576,12.0791,12.8006,13.6112,335118931.6095,334988813.0,-0.8337,2.8524,-9597895.252,0,False,True,False,False,False
5181,31.37,31.83,29.69,30.42,3182200,11.9605,11.9205,12.0204,-0.2282,-0.192,-0.0362,39.1503,27.7657,27.7657,14.4841,47.6234,-81.137,20.975,-106.9307,-5.0832,100.0,0.0,31.0075,0.4111,11.3597,11.9205,12.4814,29.811,332821562.4132,327758857.0,0.4336,3.4939,-10501739.9101,1,False,True,False,False,False
5180,30.28,31.8,29.84,31.0,4971600,11.7497,11.9035,11.9302,-0.2674,-0.1525,-0.1149,31.32,23.8244,23.8244,33.8501,37.3072,-66.1499,23.184,-52.9225,-0.5909,75.0,25.0,58.4628,0.013,11.2912,11.9035,12.5159,29.811,334896241.1275,339054330.0,1.2137,1.1488,-9256665.8694,1,False,True,False,False,False
5179,31.78,31.78,29.95,31.25,4024000,11.8497,11.8799,11.8846,-0.263,-0.0848,-0.1781,27.046,29.5481,29.5481,40.3101,55.1383,-46.7577,24.8407,10.3208,-0.7805,50.0,0.0,51.1763,0.0033,11.292,11.8799,12.4679,29.811,338743096.3297,348196856.0,0.8481,-1.4874,-6681802.9366,1,False,True,False,False,False
5178,31.42,33.43,31.34,33.05,5820600,11.8554,11.7855,11.8652,-0.2065,0.0102,-0.2167,36.013,54.6666,54.6666,89.8396,50.5386,-10.1604,27.0094,133.3333,-3.0845,25.0,100.0,82.7561,0.0069,11.3618,11.7855,12.2093,33.5152,347158624.2388,361421257.0,0.2567,-1.2314,-2343345.317,1,False,True,False,False,False
5177,33.26,34.28,32.77,34.11,1825000,12.1367,11.9639,11.9864,-0.1267,0.0953,-0.222,53.2322,75.482,75.482,96.2963,68.4659,-3.8288,32.8074,100.0,6.0249,0.0,100.0,100.0,0.3868,11.1599,11.9639,12.7679,50.2016,350371396.1991,365567655.0,0.3822,-1.0223,666755.2709,0,False,True,False,False,False
5176,34.2,34.37,33.08,33.22,1781000,12.4474,12.334,12.235,0.0459,0.2419,-0.196,72.355,86.9165,86.9165,74.6137,74.7097,-26.0181,37.582,60.7434,12.9458,0.0,100.0,86.2866,0.8778,11.486,12.334,13.182,51.9057,347203261.0828,361521225.0,-0.041,-1.9183,829502.9497,1,False,True,False,False,False
5175,33.45,37.27,33.43,36.51,6601900,12.5206,12.4916,12.4504,0.1243,0.2767,-0.1524,83.0803,86.8425,86.8425,89.6175,61.7109,-12.8162,48.319,133.3333,5.2549,0.0,100.0,89.0746,1.0043,11.7197,12.4916,13.2635,80.5301,356265467.4578,376520739.0,-0.5831,-0.2292,3704101.4877,1,False,True,False,False,False
5174,36.81,38.36,35.4,37.35,9277800,13.072,13.0004,12.8255,0.1901,0.2963,-0.1063,85.6801,83.2812,83.2812,85.6125,81.2244,-18.068,57.4901,98.2009,17.1547,0.0,100.0,91.4726,1.6107,11.9293,13.0004,14.0715,85.0032,362959524.7078,397599898.0,-0.2495,1.5171,6673264.4248,0,False,True,False,False,False
5173,37.38,37.92,36.33,36.47,5331300,13.4889,13.3893,13.2779,0.2687,0.3201,-0.0514,83.5323,80.4732,80.4732,66.1896,83.1651,-35.7955,64.3684,62.9391,12.3873,0.0,75.0,69.3179,2.0915,12.1293,13.3893,14.6494,85.0032,352979869.733,385487187.0,0.1859,1.7372,4105916.823,0,False,True,False,False,False
5172,36.75,37.9,33.99,35.09,7535600,13.6439,13.6301,13.6366,0.4538,0.4295,0.0243,75.6815,63.2901,63.2901,38.0682,72.1718,-66.3286,48.6331,-70.6806,7.4561,0.0,50.0,55.4577,2.0966,12.4609,13.6301,14.7992,1.4275,345492221.4465,368366307.0,0.692,2.3774,299939.5472,0,False,True,False,False,False
5171,35.29,37.43,33.87,34.71,6374700,13.5164,13.8037,13.7643,0.5384,0.4245,0.1139,62.3901,43.4071,43.4071,25.9635,51.2421,-81.2918,37.5946,-81.2971,5.5007,0.0,25.0,33.2204,1.583,13.2208,13.8037,14.3867,4.4788,337843728.7274,353882991.0,1.4726,1.2417,-3717929.7078,1,False,True,False,False,False
5170,34.89,36.98,34.58,36.64,10013000,13.3795,13.6225,13.7095,0.5767,0.3696,0.2072,49.5351,41.9081,41.9081,61.6927,46.3338,-31.6049,29.3156,10.0056,-5.216,75.0,0.0,34.3325,0.9743,12.8506,13.6225,14.3944,4.4788,354147560.7107,376632524.0,1.2089,0.2448,163973.0196,1,False,True,False,False,False
5169,37.12,37.7,36.61,37.35,4838600,13.6342,13.598,13.7311,0.6509,0.3485,0.3025,47.7253,57.8607,57.8607,85.9259,68.6533,-13.6476,27.3507,133.3333,-0.6956,50.0,0.0,52.2821,0.9116,12.8863,13.598,14.3096,21.4558,358080942.564,387625822.0,1.4822,0.8257,2988648.0869,1,False,True,False,False,False
5168,37.58,38.9,37.001,37.46,6857400,13.8564,13.6763,13.8469,0.7759,0.3732,0.4027,57.5885,72.9968,72.9968,71.3718,71.8709,-28.6282,32.8578,87.6453,2.2585,25.0,100.0,78.0364,1.0075,12.8076,13.6763,14.545,49.3792,350032501.8957,403205831.0,1.829,-0.9174,1311634.2121,1,False,True,False,False,False
5167,37.69,39.21,37.46,37.65,9764900,14.0064,13.9029,13.9963,0.8531,0.3607,0.4924,68.9618,76.0281,76.0281,70.7865,72.7624,-33.6933,38.3688,83.0158,6.8008,0.0,100.0,100.0,1.0537,13.046,13.9029,14.7597,54.9016,332664150.7528,425391681.0,1.1491,-2.2881,-5019949.9378,0,False,True,False,False,False
5166,37.5,37.84,35.68,37.08,9109800,14.0677,14.1492,14.114,0.9746,0.3877,0.5869,71.4698,65.3847,65.3847,53.9957,67.8131,-60.3399,32.6753,-92.7381,7.4807,0.0,75.0,70.7238,0.9682,13.9873,14.1492,14.3112,15.5951,338796732.0862,404694219.0,0.3483,-2.1578,-5202508.4896,0,False,True,False,False,False
5165,37.01,37.43,36.21,36.54,7259600,14.0305,14.1389,14.1526,1.0345,0.3537,0.6807,63.7092,49.7149,49.7149,24.3626,54.9587,-75.6374,28.4053,-74.7814,-0.2963,75.0,50.0,51.1656,0.7354,13.9425,14.1389,14.3352,15.5951,331225803.3649,388200410.0,-0.377,-0.7051,-7213168.0822,1,False,True,False,False,False
5164,36.3,38.26,36.3,37.03,9556800,13.9009,14.018,14.0889,1.0186,0.2546,0.7641,51.3223,38.8673,38.8673,38.2436,40.2269,-61.7564,25.3213,-4.1549,-3.4061,50.0,25.0,54.7036,0.3831,13.6125,14.018,14.4236,16.0692,325686760.7628,409913457.0,-0.0291,1.0197,-9142390.7359,1,False,True,False,False,False
5163,37.11,39.22,36.78,39.22,9473400,13.9455,13.9633,14.0372,1.031,0.2028,0.8282,47.5948,54.2021,54.2021,100.0,57.5397,-0.0,29.2397,133.3333,-1.5389,25.0,100.0,54.4203,0.2477,13.6361,13.9633,14.2904,40.9951,347210323.7628,431437020.0,0.5815,0.7779,-2252085.3456,0,False,True,False,False,False
5162,39.24,39.4,37.04,38.19,10467600,14.2939,14.1275,14.16,0.9451,0.0717,0.8734,53.8805,68.5722,68.5722,67.4731,78.9335,-37.931,33.1981,56.9307,4.64,0.0,100.0,51.9025,0.561,13.2976,14.1275,14.9574,45.0731,346605686.8815,407654636.0,0.6436,-0.0868,579026.5196,1,False,True,False,False,False
5161,38.21,39.37,37.795,38.35,6816200,14.3474,14.2408,14.2952,0.8595,-0.0453,0.9048,66.9867,78.1859,78.1859,67.0846,59.5786,-33.871,36.1668,64.2441,3.2424,0.0,75.0,71.0535,0.6423,13.4017,14.2408,15.08,45.0731,342033510.1672,423141041.0,0.486,-0.7027,229786.3718,1,False,True,False,False,False
5160,38.14,41.28,38.14,41.16,6522700,14.369,14.4145,14.388,0.8099,-0.1126,0.9225,74.7136,77.3827,77.3827,97.5904,58.2836,-2.6667,46.1646,133.3333,5.0689,0.0,100.0,68.9572,0.5908,13.8455,14.4145,14.9835,76.1579,355720376.0271,437960613.0,0.1053,-0.8981,4420937.5966,1,False,True,False,False,False
5159,41.24,44.55,39.39,43.34,13605000,14.8501,14.8044,14.6513,0.8782,-0.0557,0.9338,79.5342,83.0341,83.0341,84.4273,81.7312,-16.1119,57.0227,117.0947,11.1291,0.0,100.0,73.3676,1.021,13.8591,14.8044,15.7496,89.5971,372134121.4108,468871170.0,-0.2174,-0.302,10956151.3928,0,False,True,False,False,False
5158,43.44,43.95,36.81,37.09,14339400,15.4711,15.2008,15.1314,0.9587,0.0131,0.9456,74.0984,61.8784,61.8784,3.6176,88.074,-96.3824,47.5222,-45.188,10.7034,100.0,75.0,66.1711,1.6993,13.5219,15.2008,16.8797,19.0205,342110232.0382,436292056.0,-0.1534,0.9061,3080578.4733,1,False,True,False,False,False
5157,39.0,41.48,38.775,39.2,8473800,15.173,15.2754,15.3339,0.9166,-0.0225,0.9391,61.5179,39.6411,39.6411,30.8786,45.5334,-69.1214,40.3968,-40.8822,2.0675,75.0,50.0,67.6283,1.319,13.7184,15.2754,16.8324,19.0205,328907520.8719,455544527.0,0.4812,1.3781,-4622162.0442,0,False,True,False,False,False
5156,39.33,39.7296,34.0,36.23,13693600,15.0441,15.3877,15.3262,0.8713,-0.0497,0.921,40.0214,18.5445,18.5445,21.1374,48.0214,-78.8626,41.9232,-122.2562,3.1201,100.0,25.0,46.197,0.8282,14.0498,15.3877,16.7257,46.5025,322013564.2873,424432670.0,0.7464,0.576,-9546618.2561,1,False,True,False,False,False
5155,36.1,38.46,33.93,37.26,10527500,14.4788,14.9025,14.9992,0.7526,-0.1388,0.8914,28.6588,27.7906,27.7906,31.3559,30.086,-66.7665,43.2104,-68.9995,-12.4636,100.0,0.0,18.8772,-0.0887,12.9275,14.9025,16.8775,47.072,333260000.4926,448351147.0,0.5779,0.5573,-7114882.6179,1,False,True,False,False,False
5154,37.26,40.13,36.38,37.6,9680100,14.3149,14.3192,14.6348,0.6437,-0.2047,0.8484,25.3473,29.7067,29.7067,36.6267,40.6927,-51.3907,34.8744,15.5992,-14.2265,75.0,0.0,44.3138,-0.5795,13.3271,14.3192,15.3112,9.8663,325577047.8659,470344332.0,1.0065,1.3818,-7917850.0,1,False,True,False,False,False
5153,37.8,38.07,36.07,37.82,8802000,14.2981,14.2059,14.3833,0.5811,-0.2268,0.808,32.4442,39.8353,39.8353,51.5232,45.7967,-37.2581,29.9501,22.2938,-3.0769,50.0,0.0,23.2539,-0.6855,13.3287,14.2059,15.083,15.1773,340575653.6159,490342473.0,1.7226,-0.9654,-2754248.4631,1,False,True,False,False,False
5152,38.33,41.58,38.15,41.31,8610400,14.3681,14.1115,14.2838,0.5446,-0.2283,0.773,43.6941,61.5402,61.5402,96.4706,51.2833,-3.5294,32.2239,133.3333,-2.5426,25.0,100.0,50.0815,-0.5405,13.4874,14.1115,14.7355,39.0452,357058617.7966,509905299.0,0.6576,-3.488,4853099.7198,0,False,True,False,False,False
5151,41.97,42.2,38.96,39.3,9682700,14.9598,14.6656,14.5324,0.5711,-0.1754,0.7464,57.4504,70.9758,70.9758,64.9335,74.7179,-47.3083,35.4502,61.6548,16.2604,0.0,100.0,49.9413,0.2481,13.2713,14.6656,16.0599,45.1291,339676619.9695,487906208.0,-0.5841,-2.8339,1993370.1478,0,False,True,False,False,False
5150,40.82,40.82,36.45,37.47,9964600,15.1412,15.0017,14.8556,0.5247,-0.1825,0.7072,64.6434,61.4142,61.4142,22.8385,62.1285,-77.1615,28.0087,-41.6216,9.5545,25.0,75.0,24.0283,0.691,13.6996,15.0017,16.3037,5.6841,327605637.4889,465266640.0,-1.3762,-1.5525,-3198501.8435,1,False,True,False,False,False
5149,38.22,39.97,35.68,39.93,7092300,14.8573,15.0413,14.9483,0.4557,-0.1956,0.6513,61.1251,50.9853,50.9853,65.184,41.2015,-34.816,25.3813,-56.6488,1.1111,100.0,50.0,44.633,0.4259,13.8235,15.0413,16.2591,17.4992,343418852.8363,481380344.0,-1.6348,1.1327,-198.9709,1,False,True,False,False,False
5148,39.84,43.11,39.53,40.43,10069500,14.9317,15.1838,14.9875,0.4652,-0.1359,0.6011,54.3501,50.6509,50.6509,63.93,54.0576,-36.07,26.5627,93.0103,3.9395,75.0,100.0,47.1303,0.3436,14.1452,15.1838,16.2225,30.1069,332043806.5904,504258246.0,-0.5231,2.7064,-2311117.1493,1,False,True,False,False,False
5147,40.65,43.5,40.13,42.97,10223100,15.0986,15.0592,15.0714,0.3991,-0.1495,0.5486,58.5828,74.1122,74.1122,93.2225,59.9024,-6.7775,28.5474,90.9905,-3.1451,50.0,100.0,74.5731,0.4391,14.2823,15.0592,15.8362,34.5017,347964903.0623,527485127.0,0.113,2.4397,2019412.2141,1,False,True,False,False,False
5146,43.12,44.5,41.68,43.86,11700300,15.5718,15.2763,15.3452,0.2966,-0.2014,0.498,69.3539,83.2988,83.2988,92.7438,73.5724,-7.2562,32.9332,92.1623,5.6345,25.0,100.0,100.0,0.911,13.9406,15.2763,16.6121,46.0905,362481904.197,554068207.0,1.0876,1.9982,8226455.2953,1,False,True,False,False,False
5145,44.63,47.18,44.27,47.01,12125300,16.0838,15.8814,15.7873,0.3381,-0.126,0.464,84.0801,94.8293,94.8293,98.5217,79.3193,-2.2222,41.4429,126.2878,16.7713,0.0,100.0,100.0,1.4733,14.4364,15.8814,17.3264,66.972,386811837.197,581616886.0,1.4706,-0.7612,17759182.938,0,False,True,False,False,False
5144,47.02,47.67,44.02,45.31,10621600,16.752,16.5592,16.399,0.4039,-0.0404,0.4443,88.5175,87.4243,87.4243,71.0074,85.8246,-31.2997,48.5376,56.3231,18.0221,0.0,100.0,75.5426,2.1241,14.8112,16.5592,18.3072,69.8217,379737445.1313,557484614.0,0.2939,-1.5094,17793521.0493,1,False,True,False,False,False
5143,44.88,47.3,44.49,45.51,8196200,16.8297,16.9585,16.8411,0.5675,0.1206,0.4469,87.5159,80.294,80.294,71.3528,62.3933,-36.0601,53.8586,37.6914,10.4059,0.0,75.0,74.828,2.064,15.9083,16.9585,18.0087,69.8217,374634683.9035,576106379.0,-0.0086,0.1327,14566369.7906,0,False,True,False,False,False
5142,45.9,45.97,42.18,44.09,10374200,17.0304,17.2209,17.1516,0.7185,0.2553,0.4632,76.1943,60.8646,60.8646,40.2337,67.9535,-65.2095,40.7551,-133.3333,6.4471,0.0,50.0,49.7972,1.8953,16.508,17.2209,17.9339,1.4446,374821255.2491,552536199.0,0.3224,1.0978,11981319.7229,1,False,True,False,False,False
5141,43.93,49.035,42.74,48.42,6683600,16.8532,17.1549,17.21,0.8208,0.3246,0.4961,69.5656,67.5383,67.5383,91.0284,49.2152,-8.9716,41.0112,105.354,-1.5685,75.0,100.0,42.18,1.3424,16.2855,17.1549,18.0243,41.7794,387039319.4016,567721335.0,0.9456,1.5113,13722154.2234,0,False,True,False,False,False
5140,48.08,48.35,45.66,46.38,7193500,17.3738,17.2549,17.4026,0.9739,0.4202,0.5537,64.1933,64.1771,64.1771,61.2691,71.3813,-38.7309,41.2032,69.0207,2.2544,50.0,75.0,69.1304,1.4369,16.0905,17.2549,18.4193,41.7794,379444695.7957,551377705.0,1.6321,1.0543,10770374.0787,1,False,True,False,False,False
5139,46.87,48.49,45.6801,47.65,9304800,17.5033,17.4428,17.588,0.9849,0.3734,0.6115,69.6933,77.3645,77.3645,79.7958,61.0263,-20.2042,41.834,65.5908,4.434,25.0,50.0,70.4233,1.3544,16.2959,17.4428,18.5897,43.7264,387945587.0515,572518208.0,1.8813,-0.4242,11288531.7756,1,False,True,False,False,False
5138,48.06,49.99,47.18,49.68,7243400,17.7608,17.6467,17.7991,1.0419,0.359,0.6829,73.5245,79.0319,79.0319,96.0307,67.2552,-4.2759,46.8554,133.3333,4.7059,0.0,100.0,100.0,1.3449,16.3689,17.6467,18.9244,61.9194,400771506.7597,588975210.0,1.258,-1.4991,14555249.67,1,False,True,False,False,False
5137,49.75,53.48,49.68,52.18,9593000,18.1705,18.1961,18.1047,1.2211,0.4355,0.7856,81.4346,87.9074,87.9074,87.8957,74.8625,-16.624,55.3884,123.3236,13.2483,0.0,100.0,100.0,1.5017,17.4218,18.1961,18.9704,80.9876,407654231.1807,610770504.0,0.6174,-1.4258,16758387.5181,1,False,True,False,False,False
5136,52.07,53.71,51.1756,52.82,9858300,18.7668,18.5727,18.5704,1.4196,0.5139,0.9058,85.9654,90.9568,90.9568,88.9441,82.3626,-11.0836,61.9886,79.6064,8.2987,0.0,100.0,100.0,1.855,17.0973,18.5727,20.0481,81.7889,414321328.9917,633168559.0,0.131,-0.5344,18257530.7123,1,False,True,False,False,False
5135,52.7,54.86,51.0619,54.19,6793600,19.2196,19.123,19.0845,1.5884,0.551,1.0374,89.5704,89.8471,89.8471,92.7014,84.0822,-8.724,67.9372,83.5804,12.4387,0.0,100.0,100.0,2.073,17.7236,19.123,20.5225,85.7833,424310774.0178,648603615.0,0.3269,0.901,20389500.8262,0,False,True,False,False,False
5134,54.37,54.99,52.69,54.06,4985300,19.7436,19.7187,19.6337,1.7067,0.5427,1.164,90.2388,89.9126,89.9126,88.0922,88.1616,-17.5141,72.5125,91.3172,13.1294,0.0,100.0,100.0,2.2599,18.4677,19.7187,20.9697,86.2383,426477601.6525,637277016.0,0.8873,0.893,20097524.5906,1,False,True,False,False,False
5133,54.44,56.42,52.41,56.11,8585900,20.0686,20.1614,20.1065,1.8236,0.5369,1.2868,90.6081,92.0647,92.0647,95.4006,88.3287,-5.7856,77.0429,114.8096,9.4271,0.0,100.0,100.0,2.2192,19.3801,20.1614,20.9427,90.6342,442968693.7174,656784178.0,0.8464,1.0339,23398197.7339,1,False,True,False,False,False
5132,56.54,59.29,55.62,59.26,5335000,20.5807,20.5834,20.5889,1.9329,0.5226,1.4103,92.1178,94.3761,94.3761,99.6354,92.5415,-0.3646,81.5198,133.3333,8.5846,25.0,100.0,100.0,2.2618,19.5547,20.5834,21.612,94.9505,454891646.3005,668905296.0,1.3374,1.865,26415030.9568,0,False,True,False,False,False
5131,58.95,59.38,57.15,57.63,4926200,21.252,21.1734,21.1664,2.0859,0.552,1.5339,92.5911,91.3325,91.3325,78.9615,95.1952,-25.1076,84.9014,66.6051,11.8596,0.0,100.0,78.6028,2.4475,19.7574,21.1734,22.5893,95.046,448517542.4978,657712972.0,1.8256,1.5065,23219699.6146,1,False,True,False,False,False
5130,57.83,60.94,56.12,59.88,7707400,21.4856,21.5,21.6202,2.1927,0.5246,1.6681,91.4773,88.7234,88.7234,87.5733,77.999,-12.4267,87.8141,76.8473,6.3638,25.0,100.0,81.2144,2.279,20.2339,21.5,22.766,96.5523,458326726.5227,675224182.0,2.0947,1.0963,22922740.8358,1,False,True,False,False,False
5129,59.64,62.49,59.41,60.62,5511900,21.8992,21.9908,22.0288,2.3451,0.5322,1.8129,87.5723,82.6611,82.6611,81.4484,84.1633,-27.2198,90.2462,133.3333,9.5518,0.0,100.0,79.361,2.1607,21.1035,21.9908,22.8782,97.5423,455643219.0227,687747217.0,2.2678,0.6508,19863528.8731,1,False,True,False,False,False
5128,60.13,66.65,58.62,66.43,7391300,22.2213,22.3297,22.3834,2.3922,0.4491,1.943,86.7978,89.009,89.009,98.0054,85.6178,-2.0893,92.3816,119.6078,6.3495,0.0,100.0,81.5282,2.0028,21.6777,22.3297,22.9818,98.7879,471516084.8857,704540249.0,2.1986,0.0001,21856715.0381,1,False,True,False,False,False
5127,66.34,67.55,65.6,66.9,6236200,23.3525,23.0273,23.0735,2.5903,0.5172,2.0731,87.6419,91.2557,91.2557,94.3132,94.3643,-5.6868,94.0218,101.1459,12.536,25.0,100.0,100.0,2.4702,20.6046,23.0273,25.4501,98.9425,476238966.219,718708893.0,2.1389,1.3499,22187870.2536,1,False,True,False,False,False
5126,67.26,71.37,66.64,71.05,8850200,24.1702,23.9175,23.9169,2.7743,0.5695,2.2049,92.3349,96.7401,96.7401,97.9016,94.9687,-2.5098,95.3628,101.0987,16.3064,0.0,100.0,100.0,2.8099,21.2917,23.9175,26.5433,99.3858,493625921.1197,738816545.0,2.8802,0.9507,25838476.6508,1,False,True,False,False,False
5125,71.75,73.43,71.1,73.14,3864700,25.3389,25.0607,24.9747,3.0341,0.6817,2.3524,94.916,96.7522,96.7522,98.0419,97.0367,-1.9581,96.4041,99.4854,20.3052,25.0,100.0,100.0,3.2795,21.9315,25.0607,28.1898,99.5281,500220790.1111,747597142.0,2.599,-0.5784,27081321.5241,0,False,True,False,False,False
5124,72.72,73.35,71.02,72.36,4195300,26.1867,26.2491,26.0269,3.2206,0.713,2.5076,96.5773,96.2396,96.2396,92.7752,97.3504,-13.6654,96.594,61.7108,20.938,0.0,75.0,81.2459,3.4505,24.1661,26.2491,28.3321,97.1635,501652593.3943,738065423.0,2.282,0.8836,25583393.5147,0,False,True,False,False,False
5123,73.31,74.265,69.1601,69.97,10162200,26.7845,26.9071,26.9044,3.3595,0.6934,2.6661,91.1361,80.4166,80.4166,50.4328,97.5599,-56.3279,83.4938,-18.2767,10.5065,0.0,100.0,46.6516,3.3014,25.113,26.9071,28.7011,44.1935,485890132.4036,714976907.0,2.492,4.5751,17629513.2398,1,False,True,False,False,False
5122,69.16,72.8,67.95,70.41,14499000,26.5163,27.0864,27.2307,3.3991,0.5871,2.812,80.291,64.2169,64.2169,49.4426,56.02,-61.0451,66.8552,-96.9375,2.8249,0.0,75.0,12.0509,2.4973,25.8875,27.0864,28.2853,16.9392,486365579.9809,747918632.0,3.9609,7.7789,12924248.8801,0,False,True,False,False,False
5121,70.09,71.8,67.5,68.0,6444200,26.4959,26.9297,27.2388,3.464,0.5107,2.9532,60.1296,35.7555,35.7555,7.391,60.9838,-92.609,51.8712,-110.7869,-2.3136,100.0,50.0,0.0,1.7882,25.6163,26.9297,28.2431,6.9191,475129294.8647,733277412.0,5.5258,5.2446,6249254.6614,0,False,True,False,False,False
5120,68.17,70.97,67.21,67.63,7814200,26.1937,26.5002,26.9745,3.4661,0.3883,3.0778,40.3004,20.9289,20.9289,5.9532,46.5283,-94.0468,39.0067,-84.0249,-6.2569,100.0,25.0,0.0,1.0569,25.0434,26.5002,27.957,0.4132,461341722.737,715523552.0,6.2647,1.0892,-1436493.6197,0,False,True,False,False,False
5119,67.77,68.96,64.22,67.03,11787400,25.9519,25.9773,26.5887,3.4076,0.217,3.1906,23.4857,13.7728,13.7728,27.9741,43.654,-67.2494,41.4398,-126.6881,-7.5569,100.0,0.0,0.0,0.4792,25.2964,25.9773,26.6581,48.7392,466313717.1674,688742582.0,6.3426,-5.2785,-2868074.8142,1,False,True,False,False,False
5118,67.74,77.65,67.45,77.33,14543500,25.8023,25.8432,26.2168,3.4185,0.1359,3.2826,26.1833,43.8482,43.8482,97.6173,43.386,-2.3827,43.1706,133.3333,-2.0532,75.0,100.0,37.884,0.1052,25.1135,25.8432,26.5729,48.3629,497283270.6223,721785411.0,4.1395,-10.9599,6660961.2341,1,False,True,False,False,False
5117,76.7,81.07,76.41,80.23,10348500,27.0659,26.4672,26.5452,3.4932,0.1307,3.3625,43.7188,73.5354,73.5354,95.0148,83.5661,-4.9852,47.7626,104.3114,9.4307,50.0,100.0,58.9343,0.7341,23.5845,26.4672,29.3498,61.5386,512318706.5064,745297200.0,1.0406,-10.8099,14737663.6503,0,False,True,False,False,False
5116,78.96,79.78,73.9517,76.95,7998400,28.1653,27.4857,27.3996,3.6056,0.1796,3.426,68.9258,89.3937,89.3937,75.549,86.7328,-24.451,43.2713,46.1842,15.8281,25.0,75.0,57.5244,1.5102,23.6339,27.4857,31.3375,29.7973,512843457.925,727124837.0,-0.975,-5.8789,16868947.94,1,False,True,False,False,False
5115,77.64,78.32,75.18,77.75,8425400,28.6256,28.4174,28.2529,3.4716,0.0177,3.4539,82.1831,83.6202,83.6202,80.2967,75.4158,-24.3759,39.9028,12.0686,14.564,0.0,50.0,80.5541,1.8045,25.0831,28.4174,31.7517,29.7973,525036136.9059,746267343.0,-1.5061,-1.3192,20086785.0125,0,False,True,False,False,False
5114,77.86,78.56,73.67,74.66,8806100,28.935,29.3727,28.9105,3.3726,-0.0827,3.4554,80.8694,69.5942,69.5942,52.9369,76.1086,-86.6216,31.6438,-104.0616,14.9395,0.0,25.0,53.425,1.7843,28.7657,29.3727,29.9797,6.8669,513129859.4089,726259887.0,-1.5063,2.7415,15788740.5193,0,False,True,False,False,False
5113,73.51,75.98,70.07,74.45,10701900,28.4637,29.0716,29.0328,3.0411,-0.3745,3.4156,70.2994,57.6839,57.6839,39.8182,43.6679,-54.8919,31.624,-125.2568,-4.1591,100.0,0.0,23.9028,1.2023,27.507,29.0716,30.6362,31.5648,524855229.5866,701945172.0,-0.4803,7.5472,16325909.145,1,False,True,False,False,False
5112,75.38,78.01,71.56,77.28,8385700,28.4633,28.7337,28.9544,2.7281,-0.6058,3.3338,60.9825,55.6695,55.6695,74.2533,54.7284,-15.0766,24.6088,10.8415,-4.5339,75.0,0.0,46.911,0.8018,27.3883,28.7337,30.079,3.5631,539594922.1323,720997480.0,2.3385,9.6483,19751388.5614,1,False,True,False,False,False
5111,77.74,81.84,75.7,81.03,6627400,28.8195,28.7431,28.9892,2.461,-0.7612,3.2221,60.8055,69.0632,69.0632,93.1181,65.9711,-6.8819,26.5941,133.3333,0.1288,50.0,100.0,44.4244,0.7335,27.3811,28.7431,30.1051,32.5501,550679559.5916,736054930.0,5.0461,3.028,22884070.3723,0,False,True,False,False,False
5110,81.3,82.28,74.36,75.37,7844800,29.5709,29.0678,29.3528,2.4185,-0.6938,3.1122,64.9974,70.2595,70.2595,43.407,77.3063,-56.593,23.4469,29.0142,4.4182,25.0,100.0,45.4559,1.0152,26.8713,29.0678,31.2644,14.005,537402039.4275,718231547.0,4.1099,-3.761,17860586.4816,0,False,True,False,False,False
5109,75.2,75.48,70.6901,71.98,10576300,29.1005,29.2274,29.416,2.2525,-0.7302,2.9827,63.3485,50.7227,50.7227,15.6429,43.8984,-88.8705,23.7214,-112.0143,2.299,0.0,75.0,45.7698,0.6827,27.3681,29.2274,31.0866,24.5451,526314695.9683,694202197.0,2.4857,-6.1163,10654044.1092,1,False,True,False,False,False
5108,70.52,77.1685,69.26,76.94,6460400,28.1113,28.7686,28.916,2.0919,-0.7351,2.827,53.4425,39.3454,39.3454,58.9862,30.4413,-41.0138,18.5781,-42.7247,-6.4473,100.0,50.0,42.2873,-0.0967,25.804,28.7686,31.7332,3.1483,540144538.6362,708880223.0,0.0745,-5.5476,11137768.1594,1,False,True,False,False,False
5107,77.09,79.09,75.35,77.24,7514500,28.5102,28.7072,28.643,2.0562,-0.5986,2.6548,45.1248,45.3065,45.3065,61.2903,55.8021,-38.7097,18.4786,64.6821,-0.8361,75.0,25.0,43.5491,-0.1381,25.7838,28.7072,31.6307,18.1802,540327136.9357,725953164.0,-0.9668,-0.7759,10381230.3517,0,False,True,False,False,False
5106,77.71,77.88,73.3,76.27,6668800,28.8431,28.3683,28.6651,2.0625,-0.4358,2.4983,47.5636,58.0389,58.0389,53.8402,57.7408,-28.6877,16.0291,34.642,-4.4157,50.0,0.0,45.4336,0.0549,26.2406,28.3683,30.4961,8.6803,544826275.5732,710801653.0,0.0672,1.7902,10559533.5103,0,False,True,False,False,False
